Device ID,Management IP,Device Name,Display Name,Device Type,Device Category,Requested Site,Interface Name,Interface Category,Interface Type,Interface IP,Interface IPs,Interface Status,VRF Name,Collection Status,Collection Error
c44f683f-bd9c-416b-bd76-00123d5358a2,10.92.9.78,10.92.9.78,10.92.9.78,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/c44f683f-bd9c-416b-bd76-00123d5358a2/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
c5044a37-549e-4ad1-9203-94a65d7fd7b5,10.12.1.231,ADC21-R202-EDG2,ADC21-R202-EDG2,Cisco Router,Router,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/c5044a37-549e-4ad1-9203-94a65d7fd7b5/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
c57908c5-2028-9d3d-01af-5dec946c0f81,10.29.21.195,AZW1-AVS-FW2,AZW1-AVS-FW2,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/c57908c5-2028-9d3d-01af-5dec946c0f81/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
c598b491-eca3-466f-a044-a8386a7d7877,10.136.24.41,10.136.24.41,10.136.24.41,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/c598b491-eca3-466f-a044-a8386a7d7877/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
c59a9706-d3ff-4c1c-a9e8-bf255aef1ea0,10.12.1.239,ADC21-R209-RBK-LSW1,ADC21-R209-RBK-LSW1,Cisco Nexus Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/c59a9706-d3ff-4c1c-a9e8-bf255aef1ea0/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
c63428de-fddf-6b5e-5b03-7f0e4339f513,10.38.80.6,AZNEU1-PAN-FW4(rg-azneu1-TransitFW)(0434640a)(VirtualMachine),AZNEU1-PAN-FW4(rg-azneu1-TransitFW)(0434640a)(VirtualMachine),Azure Virtual Machine,Virtual Machine,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/c63428de-fddf-6b5e-5b03-7f0e4339f513/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
c6ecde16-e3e1-9ff3-8b96-29c551d350f0,10.254.161.235,APH5-MDFA1-AFW1,APH5-MDFA1-AFW1,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/c6ecde16-e3e1-9ff3-8b96-29c551d350f0/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
c6ff5c69-6166-407a-a1f3-56801aafc016,10.46.2.29,10.46.2.29,10.46.2.29,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/c6ff5c69-6166-407a-a1f3-56801aafc016/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
c7426739-c010-4ce4-af82-ca73b059e97f,10.46.3.21,10.46.3.21,10.46.3.21,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/c7426739-c010-4ce4-af82-ca73b059e97f/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
c75a9df0-f2e2-417b-bce0-3ae109691332,10.254.91.3,ASB2-IDFA1-LSW3,ASB2-IDFA1-LSW3,Cisco Nexus Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/c75a9df0-f2e2-417b-bce0-3ae109691332/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
c7895464-275f-4ee9-b297-4497fda38f05,10.187.94.241,AUS4-USON-MDFA1-FW1,AUS4-USON-MDFA1-FW1,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/c7895464-275f-4ee9-b297-4497fda38f05/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
c7f126c2-f625-4e90-89fd-51dca5db4280,10.128.110.43,10.128.110.43,10.128.110.43,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/c7f126c2-f625-4e90-89fd-51dca5db4280/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
c8f049f9-9c0f-4e95-b26f-4c6f2b697d17,10.136.8.108,10.136.8.108,10.136.8.108,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/c8f049f9-9c0f-4e95-b26f-4c6f2b697d17/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
c8f2262e-081b-47dc-83f1-90bf1fa9e5e6,10.50.64.86,ANC1-MDFA1-ERT1,ANC1-MDFA1-ERT1,SilverPeak WAN Optimizer,Other,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/c8f2262e-081b-47dc-83f1-90bf1fa9e5e6/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
c911d067-62c0-37ff-05b9-6bccb99cbac9,10.227.0.130,ASB2-MDFA1-OSW1,ASB2-MDFA1-OSW1,Cisco Meraki Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/c911d067-62c0-37ff-05b9-6bccb99cbac9/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
c973d403-a04a-41c3-b15f-270922d55f4b,10.87.1.246,AUS3-MDFA2-ASW3,AUS3-MDFA2-ASW3,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/c973d403-a04a-41c3-b15f-270922d55f4b/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
c9aea1ce-4ff7-45bc-bf33-8684c1e1fb13,10.50.224.81,ANA1-MDFA1-VRT2,ANA1-MDFA1-VRT2,Viptela vEdge,Other,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/c9aea1ce-4ff7-45bc-bf33-8684c1e1fb13/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
ca2a3de8-6f3b-4cf4-8f56-e8077c8a37a3,10.254.91.39,ASB2-IDFA1-VRT4,ASB2-IDFA1-VRT4,Viptela vEdge,Other,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/ca2a3de8-6f3b-4cf4-8f56-e8077c8a37a3/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
ca96e5fd-4f77-ef1c-6578-455711534cec,10.202.0.6,AZCAC1-PAN-FW3(rg-canadacentral-ETS_NETSEC)(0434640a)(VirtualMachine),AZCAC1-PAN-FW3(rg-canadacentral-ETS_NETSEC)(0434640a)(VirtualMachine),Azure Virtual Machine,Virtual Machine,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/ca96e5fd-4f77-ef1c-6578-455711534cec/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
cbfa639c-0c1e-48ba-9b13-3cc3cbd92f33,10.184.16.58,BAY1-MDFA1-DSW1,BAY1-MDFA1-DSW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/cbfa639c-0c1e-48ba-9b13-3cc3cbd92f33/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
cc2ff37f-a8d6-4c29-b41d-722d8fecc370,10.92.10.20,10.92.10.20,10.92.10.20,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/cc2ff37f-a8d6-4c29-b41d-722d8fecc370/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
ccbfa3a3-5aeb-4048-a242-6ecad44d507c,10.136.8.120,10.136.8.120,10.136.8.120,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/ccbfa3a3-5aeb-4048-a242-6ecad44d507c/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
cd12e52b-e3ca-4c6c-881e-030ebcb7bb08,10.12.1.246,ADC21-MDFA1-BSW2,ADC21-MDFA1-BSW2,Cisco Nexus Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/cd12e52b-e3ca-4c6c-881e-030ebcb7bb08/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
cdb61589-9bd3-4723-b99c-e9193a829be0,10.50.64.12,ADC21-R202-ERT2,ADC21-R202-ERT2,SilverPeak WAN Optimizer,Other,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/cdb61589-9bd3-4723-b99c-e9193a829be0/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
ce5f9f08-1294-4f4f-a597-4a02196230b7,10.186.172.2,ALL1-MDFA3-ASW1,ALL1-MDFA3-ASW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/ce5f9f08-1294-4f4f-a597-4a02196230b7/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
cebe1b2d-e7c6-4a15-b888-575046c94894,10.92.10.187,10.92.10.187,10.92.10.187,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/cebe1b2d-e7c6-4a15-b888-575046c94894/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
cec1d17e-b360-4b6e-b66d-52b7cbcd9664,10.50.64.74,ATL3-MDFA1-ERT2,ATL3-MDFA1-ERT2,SilverPeak WAN Optimizer,Other,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/cec1d17e-b360-4b6e-b66d-52b7cbcd9664/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
cfb31fdd-bfc6-4d91-94cd-a61c8e4d9724,10.160.10.35,10.160.10.35,10.160.10.35,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/cfb31fdd-bfc6-4d91-94cd-a61c8e4d9724/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
d0201c96-2620-4466-a43f-63acdea07e6c,10.35.183.132,ASB2-SCRI-MRT1,ASB2-SCRI-MRT1,Cisco Meraki vMX Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/d0201c96-2620-4466-a43f-63acdea07e6c/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
d06c84c8-5ee4-4c72-9d63-940ac5685c5a,10.92.1.147,10.92.1.147,10.92.1.147,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/d06c84c8-5ee4-4c72-9d63-940ac5685c5a/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
d0921c72-4cf6-4c6d-b47b-6c98015187fc,10.87.12.253,AUS2-MDFA1-ASW1,AUS2-MDFA1-ASW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/d0921c72-4cf6-4c6d-b47b-6c98015187fc/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
d1e0587c-a2be-4487-8dce-242753a08098,10.186.189.3,BAS1-IDFA2-ASW1,BAS1-IDFA2-ASW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/d1e0587c-a2be-4487-8dce-242753a08098/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
d30d26a0-e3c6-4a7b-8f2d-8678c3e64f71,10.46.15.30,10.46.15.30,10.46.15.30,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/d30d26a0-e3c6-4a7b-8f2d-8678c3e64f71/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
d32b07b7-23c8-8ff8-fbc2-021bf5c6875a,10.200.8.5,AZCAE1-DMZ-FW2,AZCAE1-DMZ-FW2,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/d32b07b7-23c8-8ff8-fbc2-021bf5c6875a/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
d348abfc-ed04-4c97-aef6-32f413e746ec,10.50.72.110,ASB2-IDFA1-LSW2,ASB2-IDFA1-LSW2,Cisco Nexus Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/d348abfc-ed04-4c97-aef6-32f413e746ec/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
d34d4293-0ac2-43e7-9289-d0f02f0c8b98,10.29.21.204,AZW1-USONAVS-LTM2,AZW1-USONAVS-LTM2,F5 Load Balancer,Other,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/d34d4293-0ac2-43e7-9289-d0f02f0c8b98/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
d38efd37-1fd2-c258-1ec0-6ba28dd9e512,10.189.38.106,ARL6-MDFA1-ASW1-2,ARL6-MDFA1-ASW1-2,Cisco Meraki Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/d38efd37-1fd2-c258-1ec0-6ba28dd9e512/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
d41ac59b-efe0-4c49-9597-6cf6075e3965,10.50.72.106,ASB2-IDFA1-LSW1,ASB2-IDFA1-LSW1,Cisco Nexus Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/d41ac59b-efe0-4c49-9597-6cf6075e3965/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
d41bbe35-c24a-428b-92a4-d572d343f245,10.128.101.41,10.128.101.41,10.128.101.41,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/d41bbe35-c24a-428b-92a4-d572d343f245/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
d4b58d95-85fe-4c17-8a60-fa0e2133fe83,10.46.3.15,10.46.3.15,10.46.3.15,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/d4b58d95-85fe-4c17-8a60-fa0e2133fe83/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
d5007ce7-a35c-45fd-8106-5f7117560cca,10.46.4.34,10.46.4.34,10.46.4.34,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/d5007ce7-a35c-45fd-8106-5f7117560cca/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
d54b4ac9-1579-4f7f-86a2-2363c6942b91,10.254.148.177,10.254.148.177,10.254.148.177,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/d54b4ac9-1579-4f7f-86a2-2363c6942b91/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
d5688876-707b-4234-b791-edb8bb752de6,10.128.121.20,10.128.121.20,10.128.121.20,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/d5688876-707b-4234-b791-edb8bb752de6/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
d6d239c9-713c-41b2-b21b-a210c2ec31d4,10.184.2.48,ARL6-MDFA1-ART1,ARL6-MDFA1-ART1,Cisco Router,Router,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/d6d239c9-713c-41b2-b21b-a210c2ec31d4/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
d6e0ae3f-8b73-47b3-b53a-24485a048b81,10.12.1.232,ADC21-R201-EDG1,ADC21-R201-EDG1,Cisco Router,Router,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/d6e0ae3f-8b73-47b3-b53a-24485a048b81/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
d740ec3e-36aa-2aa8-2669-f3c6907416bd,10.29.21.194,AZW1-AVS-FW1,AZW1-AVS-FW1,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/d740ec3e-36aa-2aa8-2669-f3c6907416bd/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
d788a73c-d9a5-4c7f-99d8-afc20b3f71d6,10.92.6.50,10.92.6.50,10.92.6.50,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/d788a73c-d9a5-4c7f-99d8-afc20b3f71d6/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
d9cc6e7d-232f-4ae6-82d7-1e955617e553,10.254.198.89,ATL5-RDFQ1-RSW1,ATL5-RDFQ1-RSW1,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/d9cc6e7d-232f-4ae6-82d7-1e955617e553/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
db2c5cee-fe21-4122-ba6e-47996f217efc,10.50.64.10,ADC21-R201-ERT1,ADC21-R201-ERT1,SilverPeak WAN Optimizer,Other,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/db2c5cee-fe21-4122-ba6e-47996f217efc/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
db9cd7cf-32ed-aa1f-3fec-8d89eb26b43c,10.189.38.105,ARL6-MDFA1-DSW1-1,ARL6-MDFA1-DSW1-1,Cisco Meraki Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/db9cd7cf-32ed-aa1f-3fec-8d89eb26b43c/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
dc42a920-1316-4c73-9c97-c308bf37da23,10.12.1.203,ADC21-R211-LSW2,ADC21-R211-LSW2,Cisco Nexus Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/dc42a920-1316-4c73-9c97-c308bf37da23/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
dc90d215-c64e-4166-abc7-ddf46aec5b75,10.184.6.101,ATH1-MDFA1-ART1,ATH1-MDFA1-ART1,Cisco Router,Router,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/dc90d215-c64e-4166-abc7-ddf46aec5b75/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
dca659cc-0a5a-43b3-bc2e-fdea78966285,10.133.22.41,10.133.22.41,10.133.22.41,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/dca659cc-0a5a-43b3-bc2e-fdea78966285/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
dcb6239b-042a-4a09-98dc-8fb96c77bd88,10.133.13.42,10.133.13.42,10.133.13.42,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/dcb6239b-042a-4a09-98dc-8fb96c77bd88/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
dcf8230f-fe2a-4ac4-981c-79320c8489e6,10.186.129.1,ARL1-MDFA1-DSW1,ARL1-MDFA1-DSW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/dcf8230f-fe2a-4ac4-981c-79320c8489e6/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
dcfaed9e-1df1-49fe-b970-b15cfa833969,10.12.1.254,ADC21-R201-AGGMSW1,ADC21-R201-AGGMSW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/dcfaed9e-1df1-49fe-b970-b15cfa833969/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
dd233337-4aab-436d-818e-c837d07257c4,10.254.35.246,ANC1-MDFA1-ASW2,ANC1-MDFA1-ASW2,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/dd233337-4aab-436d-818e-c837d07257c4/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
dd76b0fc-137f-4201-af8f-2e07e23832da,10.46.6.23,10.46.6.23,10.46.6.23,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/dd76b0fc-137f-4201-af8f-2e07e23832da/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
dd82fa27-5e65-4782-a27e-6dde5f43dacf,10.254.198.98,ATL5-RDFH1-RSW1,ATL5-RDFH1-RSW1,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/dd82fa27-5e65-4782-a27e-6dde5f43dacf/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
dddc2b33-e6b3-f82c-d004-983905154380,10.50.230.65,BAT3-MDFA1-VRT1,BAT3-MDFA1-VRT1,Viptela vEdge,Other,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/dddc2b33-e6b3-f82c-d004-983905154380/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
de41675c-d726-43c1-b94b-cf00e613604f,10.186.0.95,10.186.0.95,10.186.0.95,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/de41675c-d726-43c1-b94b-cf00e613604f/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
de7e791f-84fe-4847-b582-2fa6ced101c8,10.254.198.87,ATL5-RDFS1-RSW1,ATL5-RDFS1-RSW1,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/de7e791f-84fe-4847-b582-2fa6ced101c8/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
deaaa6ba-4826-4b0b-852d-05ef04cfdc33,10.12.1.236,ADC21-R209-RBK-LSW4,ADC21-R209-RBK-LSW4,Cisco Nexus Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/deaaa6ba-4826-4b0b-852d-05ef04cfdc33/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
dec71d10-12d7-8260-2390-b8c1477f6f75,71.200.6.92,AAG,AAG,Cisco Meraki Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/dec71d10-12d7-8260-2390-b8c1477f6f75/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
df7f8fea-9fbc-4fe8-8025-2761df1dba49,10.184.1.251,ABL2-MDFA1-ART1,ABL2-MDFA1-ART1,Cisco Router,Router,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/df7f8fea-9fbc-4fe8-8025-2761df1dba49/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
df8a96fa-1d4d-4366-98fa-782bcb13c328,10.31.79.14,10.31.79.14,10.31.79.14,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/df8a96fa-1d4d-4366-98fa-782bcb13c328/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
