id,mgmtIP,name,subTypeName,fDiscoveryTime,lDiscoveryTime,DeviceID,ManagementIP,DeviceName,DisplayName,DeviceType,DeviceCategory,ClassificationStatus,LikelyNetworkDevice,NameType,IPVersion,IPScope,IPValidation,FirstDiscoveryUTC,LastDiscoveryUTC,DiscoveryRecency,LastDiscoveryAgeHours,DiscoverySpanDays,RawOccurrenceCount,UniquePageCount,FirstPageSeen,LastPageSeen,RepeatedAcrossPages,RequestedSite,SiteFieldPresent,SiteValues,SiteMatchStatus,DataQualityStatus,DataQualityIssues,_identity,_raw_occurrence_count,_unique_page_count,_first_page_seen,_last_page_seen,_repeated_across_pages,_display_name,_device_category,_classification_status,_likely_network_device,_first_last_discovery_span_days,_requested_site,_site_values,_site_match_status
df7f8fea-9fbc-4fe8-8025-2761df1dba49,10.184.1.251,ABL2-MDFA1-ART1,Cisco Router,2026-03-11T17:42:23Z,2026-09-09T05:37:51Z,df7f8fea-9fbc-4fe8-8025-2761df1dba49,10.184.1.251,ABL2-MDFA1-ART1,ABL2-MDFA1-ART1,Cisco Router,Router,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-11T17:42:23Z,2026-09-09T05:37:51Z,WITHIN_24_HOURS,12.9,181.5,50,50,149,198,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:df7f8fea-9fbc-4fe8-8025-2761df1dba49,50,50,149,198,YES,ABL2-MDFA1-ART1,Router,CLASSIFIED,YES,181.5,DDC1,,UNKNOWN_NO_SITE_FIELD
df8a96fa-1d4d-4366-98fa-782bcb13c328,10.31.79.14,10.31.79.14,Unclassified Device,2026-06-24T03:06:46Z,2026-09-09T05:32:37Z,df8a96fa-1d4d-4366-98fa-782bcb13c328,10.31.79.14,10.31.79.14,10.31.79.14,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-06-24T03:06:46Z,2026-09-09T05:32:37Z,WITHIN_24_HOURS,13.0,77.1,50,50,22,71,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:df8a96fa-1d4d-4366-98fa-782bcb13c328,50,50,22,71,YES,10.31.79.14,Unclassified,UNCLASSIFIED,NO,77.1,DDC1,,UNKNOWN_NO_SITE_FIELD
e08829d3-5e97-440d-9252-190fd1abcd17,10.46.6.22,10.46.6.22,Unclassified Device,2026-03-26T17:29:23Z,2026-09-09T05:25:34Z,e08829d3-5e97-440d-9252-190fd1abcd17,10.46.6.22,10.46.6.22,10.46.6.22,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T17:29:23Z,2026-09-09T05:25:34Z,WITHIN_24_HOURS,13.1,166.5,50,50,64,113,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:e08829d3-5e97-440d-9252-190fd1abcd17,50,50,64,113,YES,10.46.6.22,Unclassified,UNCLASSIFIED,NO,166.5,DDC1,,UNKNOWN_NO_SITE_FIELD
e08a524d-f9a8-43ea-ab36-978b5923f9da,10.46.5.19,10.46.5.19,Unclassified Device,2026-03-26T17:31:47Z,2026-09-09T02:29:01Z,e08a524d-f9a8-43ea-ab36-978b5923f9da,10.46.5.19,10.46.5.19,10.46.5.19,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T17:31:47Z,2026-09-09T02:29:01Z,WITHIN_24_HOURS,16.0,166.37,50,50,57,106,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:e08a524d-f9a8-43ea-ab36-978b5923f9da,50,50,57,106,YES,10.46.5.19,Unclassified,UNCLASSIFIED,NO,166.37,DDC1,,UNKNOWN_NO_SITE_FIELD
e0dd44b2-1843-4407-9363-c478b1452d0e,10.160.10.39,10.160.10.39,Unclassified Device,2026-03-26T20:21:05Z,2026-09-09T04:26:51Z,e0dd44b2-1843-4407-9363-c478b1452d0e,10.160.10.39,10.160.10.39,10.160.10.39,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T20:21:05Z,2026-09-09T04:26:51Z,WITHIN_24_HOURS,14.0,166.34,40,40,8,47,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:e0dd44b2-1843-4407-9363-c478b1452d0e,40,40,8,47,YES,10.160.10.39,Unclassified,UNCLASSIFIED,NO,166.34,DDC1,,UNKNOWN_NO_SITE_FIELD
e0eb7366-ce94-a16d-fdb6-a5157b403a3c,172.223.2.124,ALA,Cisco Meraki Firewall,2026-07-24T20:57:10Z,2026-07-24T20:57:10Z,e0eb7366-ce94-a16d-fdb6-a5157b403a3c,172.223.2.124,ALA,ALA,Cisco Meraki Firewall,Firewall,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Public,VALID,2026-07-24T20:57:10Z,2026-07-24T20:57:10Z,OLDER_THAN_7_DAYS,1125.5,0.0,50,50,207,256,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:e0eb7366-ce94-a16d-fdb6-a5157b403a3c,50,50,207,256,YES,ALA,Firewall,CLASSIFIED,YES,0.0,DDC1,,UNKNOWN_NO_SITE_FIELD
e15ee990-2927-4eb1-bd6c-a4148c8e0145,149.21.89.11,ASB2-WLAN-MM1,Aruba WLC,2026-07-21T19:25:31Z,2026-09-08T03:39:59Z,e15ee990-2927-4eb1-bd6c-a4148c8e0145,149.21.89.11,ASB2-WLAN-MM1,ASB2-WLAN-MM1,Aruba WLC,Other,CLASSIFIED,NO,HOSTNAME_OR_LABEL,IPv4,Public,VALID,2026-07-21T19:25:31Z,2026-09-08T03:39:59Z,WITHIN_7_DAYS,38.8,48.34,50,50,315,364,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:e15ee990-2927-4eb1-bd6c-a4148c8e0145,50,50,315,364,YES,ASB2-WLAN-MM1,Other,CLASSIFIED,NO,48.34,DDC1,,UNKNOWN_NO_SITE_FIELD
e2215d73-2197-4340-98b7-64caf7fe29c8,10.184.6.193,AZL1-MDFA1-ART1,Cisco Router,2026-03-11T17:38:18Z,2026-09-09T03:20:56Z,e2215d73-2197-4340-98b7-64caf7fe29c8,10.184.6.193,AZL1-MDFA1-ART1,AZL1-MDFA1-ART1,Cisco Router,Router,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-11T17:38:18Z,2026-09-09T03:20:56Z,WITHIN_24_HOURS,15.1,181.4,29,29,479,507,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:e2215d73-2197-4340-98b7-64caf7fe29c8,29,29,479,507,YES,AZL1-MDFA1-ART1,Router,CLASSIFIED,YES,181.4,DDC1,,UNKNOWN_NO_SITE_FIELD
e23b6248-07c9-4077-9436-9527bb70b8d3,10.31.67.129,10.31.67.129,Unclassified Device,2026-06-24T03:04:39Z,2026-09-09T02:43:41Z,e23b6248-07c9-4077-9436-9527bb70b8d3,10.31.67.129,10.31.67.129,10.31.67.129,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-06-24T03:04:39Z,2026-09-09T02:43:41Z,WITHIN_24_HOURS,15.8,76.99,50,50,19,68,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:e23b6248-07c9-4077-9436-9527bb70b8d3,50,50,19,68,YES,10.31.67.129,Unclassified,UNCLASSIFIED,NO,76.99,DDC1,,UNKNOWN_NO_SITE_FIELD
e23d3d6e-d396-4664-845e-5ffc0b6c9cc2,10.133.28.41,10.133.28.41,Unclassified Device,2026-03-26T17:28:37Z,2026-03-31T01:41:11Z,e23d3d6e-d396-4664-845e-5ffc0b6c9cc2,10.133.28.41,10.133.28.41,10.133.28.41,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T17:28:37Z,2026-03-31T01:41:11Z,OLDER_THAN_7_DAYS,3904.8,4.34,3,3,8,10,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:e23d3d6e-d396-4664-845e-5ffc0b6c9cc2,3,3,8,10,YES,10.133.28.41,Unclassified,UNCLASSIFIED,NO,4.34,DDC1,,UNKNOWN_NO_SITE_FIELD
e26c2b46-b3e3-4261-85d2-3e61517e6463,10.133.22.44,10.133.22.44,Unclassified Device,2026-03-26T17:32:27Z,2026-03-27T01:24:29Z,e26c2b46-b3e3-4261-85d2-3e61517e6463,10.133.22.44,10.133.22.44,10.133.22.44,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T17:32:27Z,2026-03-27T01:24:29Z,OLDER_THAN_7_DAYS,4001.1,0.33,1,1,8,8,NO,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;NO_SITE_FIELD,id:e26c2b46-b3e3-4261-85d2-3e61517e6463,1,1,8,8,NO,10.133.22.44,Unclassified,UNCLASSIFIED,NO,0.33,DDC1,,UNKNOWN_NO_SITE_FIELD
e2aefaed-4855-4d6d-a082-baa48d036d6f,10.184.7.230,AUS16-MDFA1-ART1,Cisco Router,2026-03-11T17:37:08Z,2026-09-09T05:38:39Z,e2aefaed-4855-4d6d-a082-baa48d036d6f,10.184.7.230,AUS16-MDFA1-ART1,AUS16-MDFA1-ART1,Cisco Router,Router,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-11T17:37:08Z,2026-09-09T05:38:39Z,WITHIN_24_HOURS,12.9,181.5,50,50,398,447,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:e2aefaed-4855-4d6d-a082-baa48d036d6f,50,50,398,447,YES,AUS16-MDFA1-ART1,Router,CLASSIFIED,YES,181.5,DDC1,,UNKNOWN_NO_SITE_FIELD
e2cdd660-bdfc-4933-aa2a-5688d88237fc,10.254.198.97,ATL5-RDFI1-RSW1,Aruba Switch,2026-03-20T22:02:41Z,2026-09-09T02:53:36Z,e2cdd660-bdfc-4933-aa2a-5688d88237fc,10.254.198.97,ATL5-RDFI1-RSW1,ATL5-RDFI1-RSW1,Aruba Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-20T22:02:41Z,2026-09-09T02:53:36Z,WITHIN_24_HOURS,15.6,172.2,50,50,376,425,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:e2cdd660-bdfc-4933-aa2a-5688d88237fc,50,50,376,425,YES,ATL5-RDFI1-RSW1,Switch,CLASSIFIED,YES,172.2,DDC1,,UNKNOWN_NO_SITE_FIELD
e30e2ce5-0c77-4bb3-b92c-bf8cf13894f9,10.92.1.2,ABL1-MDFA1-ASW1,Cisco IOS Switch,2026-03-26T17:56:19Z,2026-09-09T05:43:47Z,e30e2ce5-0c77-4bb3-b92c-bf8cf13894f9,10.92.1.2,ABL1-MDFA1-ASW1,ABL1-MDFA1-ASW1,Cisco IOS Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-26T17:56:19Z,2026-09-09T05:43:47Z,WITHIN_24_HOURS,12.8,166.49,50,50,143,192,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:e30e2ce5-0c77-4bb3-b92c-bf8cf13894f9,50,50,143,192,YES,ABL1-MDFA1-ASW1,Switch,CLASSIFIED,YES,166.49,DDC1,,UNKNOWN_NO_SITE_FIELD
e3d6b579-3bca-4ed3-9a8f-6af5ac9ee255,10.92.10.190,10.92.10.190,Unclassified Device,2026-03-26T17:29:09Z,2026-09-09T03:58:58Z,e3d6b579-3bca-4ed3-9a8f-6af5ac9ee255,10.92.10.190,10.92.10.190,10.92.10.190,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T17:29:09Z,2026-09-09T03:58:58Z,WITHIN_24_HOURS,14.5,166.44,50,50,87,136,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:e3d6b579-3bca-4ed3-9a8f-6af5ac9ee255,50,50,87,136,YES,10.92.10.190,Unclassified,UNCLASSIFIED,NO,166.44,DDC1,,UNKNOWN_NO_SITE_FIELD
e41d8b79-cc76-47ad-b4dd-cb810d2087a6,10.254.198.99,ATL5-RDFG1-RSW1,Aruba Switch,2026-06-24T02:41:17Z,2026-09-09T03:37:27Z,e41d8b79-cc76-47ad-b4dd-cb810d2087a6,10.254.198.99,ATL5-RDFG1-RSW1,ATL5-RDFG1-RSW1,Aruba Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-06-24T02:41:17Z,2026-09-09T03:37:27Z,WITHIN_24_HOURS,14.9,77.04,50,50,374,423,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:e41d8b79-cc76-47ad-b4dd-cb810d2087a6,50,50,374,423,YES,ATL5-RDFG1-RSW1,Switch,CLASSIFIED,YES,77.04,DDC1,,UNKNOWN_NO_SITE_FIELD
e4ab5847-9ec6-4009-b3ed-3f9dd97c17f0,10.12.1.150,ADC21-R201-EDG3,Arista Switch,2026-06-23T15:13:23Z,2026-09-09T02:20:27Z,e4ab5847-9ec6-4009-b3ed-3f9dd97c17f0,10.12.1.150,ADC21-R201-EDG3,ADC21-R201-EDG3,Arista Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-06-23T15:13:23Z,2026-09-09T02:20:27Z,WITHIN_24_HOURS,16.2,77.46,50,50,173,222,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:e4ab5847-9ec6-4009-b3ed-3f9dd97c17f0,50,50,173,222,YES,ADC21-R201-EDG3,Switch,CLASSIFIED,YES,77.46,DDC1,,UNKNOWN_NO_SITE_FIELD
e4cc4939-c171-4599-ad68-a8d84daf0c4a,10.50.64.78,ATL3-MDFA1-ERT1,SilverPeak WAN Optimizer,2026-04-27T23:26:45Z,2026-06-12T01:26:05Z,e4cc4939-c171-4599-ad68-a8d84daf0c4a,10.50.64.78,ATL3-MDFA1-ERT1,ATL3-MDFA1-ERT1,SilverPeak WAN Optimizer,Other,CLASSIFIED,NO,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-04-27T23:26:45Z,2026-06-12T01:26:05Z,OLDER_THAN_7_DAYS,2153.1,45.08,50,50,353,402,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:e4cc4939-c171-4599-ad68-a8d84daf0c4a,50,50,353,402,YES,ATL3-MDFA1-ERT1,Other,CLASSIFIED,NO,45.08,DDC1,,UNKNOWN_NO_SITE_FIELD
e501529a-cc8d-4b05-b5ef-4790d3b296da,10.92.2.22,10.92.2.22,Unclassified Device,2026-03-26T17:30:14Z,2026-09-09T03:58:20Z,e501529a-cc8d-4b05-b5ef-4790d3b296da,10.92.2.22,10.92.2.22,10.92.2.22,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T17:30:14Z,2026-09-09T03:58:20Z,WITHIN_24_HOURS,14.5,166.44,50,50,90,139,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:e501529a-cc8d-4b05-b5ef-4790d3b296da,50,50,90,139,YES,10.92.2.22,Unclassified,UNCLASSIFIED,NO,166.44,DDC1,,UNKNOWN_NO_SITE_FIELD
e512b042-3a6f-4836-b793-a237f49f314f,10.136.8.101,10.136.8.101,Unclassified Device,2026-03-26T17:35:16Z,2026-09-09T02:17:52Z,e512b042-3a6f-4836-b793-a237f49f314f,10.136.8.101,10.136.8.101,10.136.8.101,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T17:35:16Z,2026-09-09T02:17:52Z,WITHIN_24_HOURS,16.2,166.36,30,30,8,37,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:e512b042-3a6f-4836-b793-a237f49f314f,30,30,8,37,YES,10.136.8.101,Unclassified,UNCLASSIFIED,NO,166.36,DDC1,,UNKNOWN_NO_SITE_FIELD
e5ed4993-4b34-4564-8905-7465fd0b40e7,10.254.198.118,ATL5-IDFB1-ASW1,Aruba Switch,2026-03-20T22:02:55Z,2026-09-09T03:56:40Z,e5ed4993-4b34-4564-8905-7465fd0b40e7,10.254.198.118,ATL5-IDFB1-ASW1,ATL5-IDFB1-ASW1,Aruba Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-20T22:02:55Z,2026-09-09T03:56:40Z,WITHIN_24_HOURS,14.6,172.25,50,50,357,406,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:e5ed4993-4b34-4564-8905-7465fd0b40e7,50,50,357,406,YES,ATL5-IDFB1-ASW1,Switch,CLASSIFIED,YES,172.25,DDC1,,UNKNOWN_NO_SITE_FIELD
e6bcac3b-113b-4593-8db3-16ed352b2ee2,10.133.8.48,10.133.8.48,Unclassified Device,2026-03-26T17:42:56Z,2026-04-01T01:22:14Z,e6bcac3b-113b-4593-8db3-16ed352b2ee2,10.133.8.48,10.133.8.48,10.133.8.48,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T17:42:56Z,2026-04-01T01:22:14Z,OLDER_THAN_7_DAYS,3881.1,5.32,8,8,8,15,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:e6bcac3b-113b-4593-8db3-16ed352b2ee2,8,8,8,15,YES,10.133.8.48,Unclassified,UNCLASSIFIED,NO,5.32,DDC1,,UNKNOWN_NO_SITE_FIELD
e6d81906-f042-4d55-b614-5e8ca33ddc50,10.136.24.47,10.136.24.47,Unclassified Device,2026-03-26T17:43:06Z,2026-09-09T01:04:09Z,e6d81906-f042-4d55-b614-5e8ca33ddc50,10.136.24.47,10.136.24.47,10.136.24.47,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T17:43:06Z,2026-09-09T01:04:09Z,WITHIN_24_HOURS,17.4,166.31,20,20,8,27,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:e6d81906-f042-4d55-b614-5e8ca33ddc50,20,20,8,27,YES,10.136.24.47,Unclassified,UNCLASSIFIED,NO,166.31,DDC1,,UNKNOWN_NO_SITE_FIELD
e88ad045-897d-44be-9119-67d5d016447b,10.86.203.3,AMR4-MDFA1-ASW2,Cisco IOS Switch,2026-03-26T21:48:39Z,2026-09-09T02:35:16Z,e88ad045-897d-44be-9119-67d5d016447b,10.86.203.3,AMR4-MDFA1-ASW2,AMR4-MDFA1-ASW2,Cisco IOS Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-26T21:48:39Z,2026-09-09T02:35:16Z,WITHIN_24_HOURS,15.9,166.2,50,50,234,283,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:e88ad045-897d-44be-9119-67d5d016447b,50,50,234,283,YES,AMR4-MDFA1-ASW2,Switch,CLASSIFIED,YES,166.2,DDC1,,UNKNOWN_NO_SITE_FIELD
e8c2bb9b-7bec-1e2d-9663-c9f870ee07f2,10.15.4.82,6f789814-159f-41cc-81d0-08d87e8ec6d6(rg-bosh-uw)(0434640a)(VirtualMachine),Azure Virtual Machine,2026-07-22T16:49:37Z,2026-09-09T06:31:14Z,e8c2bb9b-7bec-1e2d-9663-c9f870ee07f2,10.15.4.82,6f789814-159f-41cc-81d0-08d87e8ec6d6(rg-bosh-uw)(0434640a)(VirtualMachine),6f789814-159f-41cc-81d0-08d87e8ec6d6(rg-bosh-uw)(0434640a)(VirtualMachine),Azure Virtual Machine,Virtual Machine,CLASSIFIED,NO,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-07-22T16:49:37Z,2026-09-09T06:31:14Z,WITHIN_24_HOURS,12.0,48.57,50,50,125,174,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:e8c2bb9b-7bec-1e2d-9663-c9f870ee07f2,50,50,125,174,YES,6f789814-159f-41cc-81d0-08d87e8ec6d6(rg-bosh-uw)(0434640a)(VirtualMachine),Virtual Machine,CLASSIFIED,NO,48.57,DDC1,,UNKNOWN_NO_SITE_FIELD
e9346347-3168-4012-8971-79eca090193d,10.254.20.244,ATL1-IDFF1-ASW1,Aruba Switch,2026-03-21T00:17:34Z,2026-09-09T02:20:41Z,e9346347-3168-4012-8971-79eca090193d,10.254.20.244,ATL1-IDFF1-ASW1,ATL1-IDFF1-ASW1,Aruba Switch,Switch,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-03-21T00:17:34Z,2026-09-09T02:20:41Z,WITHIN_24_HOURS,16.2,172.09,50,50,325,374,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:e9346347-3168-4012-8971-79eca090193d,50,50,325,374,YES,ATL1-IDFF1-ASW1,Switch,CLASSIFIED,YES,172.09,DDC1,,UNKNOWN_NO_SITE_FIELD
e9371faa-eb21-4123-86e8-2d9ed6d1da6f,10.187.187.121,AMR5-MDFA1-ART1,Cisco Router,2026-06-22T21:39:08Z,2026-09-09T04:36:50Z,e9371faa-eb21-4123-86e8-2d9ed6d1da6f,10.187.187.121,AMR5-MDFA1-ART1,AMR5-MDFA1-ART1,Cisco Router,Router,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Private,VALID,2026-06-22T21:39:08Z,2026-09-09T04:36:50Z,WITHIN_24_HOURS,13.9,78.29,50,50,236,285,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:e9371faa-eb21-4123-86e8-2d9ed6d1da6f,50,50,236,285,YES,AMR5-MDFA1-ART1,Router,CLASSIFIED,YES,78.29,DDC1,,UNKNOWN_NO_SITE_FIELD
e998a067-512d-4630-8a73-3b386d58e6c7,10.136.6.62,10.136.6.62,Unclassified Device,2026-03-26T17:41:32Z,2026-09-09T02:52:44Z,e998a067-512d-4630-8a73-3b386d58e6c7,10.136.6.62,10.136.6.62,10.136.6.62,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T17:41:32Z,2026-09-09T02:52:44Z,WITHIN_24_HOURS,15.6,166.38,27,27,8,34,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:e998a067-512d-4630-8a73-3b386d58e6c7,27,27,8,34,YES,10.136.6.62,Unclassified,UNCLASSIFIED,NO,166.38,DDC1,,UNKNOWN_NO_SITE_FIELD
ea14fe6d-8cb1-4ff6-b00a-ca020f16221f,10.92.9.178,10.92.9.178,Unclassified Device,2026-03-26T17:33:26Z,2026-09-09T03:47:03Z,ea14fe6d-8cb1-4ff6-b00a-ca020f16221f,10.92.9.178,10.92.9.178,10.92.9.178,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T17:33:26Z,2026-09-09T03:47:03Z,WITHIN_24_HOURS,14.7,166.43,50,50,106,155,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:ea14fe6d-8cb1-4ff6-b00a-ca020f16221f,50,50,106,155,YES,10.92.9.178,Unclassified,UNCLASSIFIED,NO,166.43,DDC1,,UNKNOWN_NO_SITE_FIELD
eab2d8eb-512a-4716-9faa-a4cd0b8d873f,10.128.121.25,10.128.121.25,Unclassified Device,2026-03-26T23:34:55Z,2026-09-09T05:40:50Z,eab2d8eb-512a-4716-9faa-a4cd0b8d873f,10.128.121.25,10.128.121.25,10.128.121.25,Unclassified Device,Unclassified,UNCLASSIFIED,NO,IP_ADDRESS,IPv4,Private,VALID,2026-03-26T23:34:55Z,2026-09-09T05:40:50Z,WITHIN_24_HOURS,12.8,166.25,7,7,1,7,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,UNCLASSIFIED_DEVICE;REPEATED_API_RECORD;NO_SITE_FIELD,id:eab2d8eb-512a-4716-9faa-a4cd0b8d873f,7,7,1,7,YES,10.128.121.25,Unclassified,UNCLASSIFIED,NO,166.25,DDC1,,UNKNOWN_NO_SITE_FIELD
eae5ef8d-c0b0-d7c3-a080-a0b29ee1b0cd,208.180.231.23,AOC,Cisco Meraki Firewall,2026-07-24T20:57:14Z,2026-07-24T20:57:14Z,eae5ef8d-c0b0-d7c3-a080-a0b29ee1b0cd,208.180.231.23,AOC,AOC,Cisco Meraki Firewall,Firewall,CLASSIFIED,YES,HOSTNAME_OR_LABEL,IPv4,Public,VALID,2026-07-24T20:57:14Z,2026-07-24T20:57:14Z,OLDER_THAN_7_DAYS,1125.5,0.0,50,50,253,302,YES,DDC1,NO,,UNKNOWN_NO_SITE_FIELD,REVIEW_REQUIRED,REPEATED_API_RECORD;NO_SITE_FIELD,id:eae5ef8d-c0b0-d7c3-a080-a0b29ee1b0cd,50,50,253,302,YES,AOC,Firewall,CLASSIFIED,YES,0.0,DDC1,,UNKNOWN_NO_SITE_FIELD
